LINK,NAME,PARTY,STATE
https://www.india.gov.in/directory/whos-who/mla/mr-ardent-miller-basaiawmoit-171383950022235,Mr. Ardent Miller Basaiawmoit,Voice of the People Party,Meghalaya
https://www.india.gov.in/directory/whos-who/mla/mr-alexander-laloo-hek-171383949989724,Mr. Alexander Laloo Hek,Bharatiya Janata Party,Meghalaya
https://www.india.gov.in/directory/whos-who/mla/mr-gabriel-wahlang-171383950031532,Mr. Gabriel Wahlang,National People's Party,Meghalaya
https://www.india.gov.in/directory/whos-who/mla/mr-jim-m-sangma-171383950046631,Mr. Jim M Sangma,National People's Party,Meghalaya
https://www.india.gov.in/directory/whos-who/mla/mr-abu-taher-mondal-171383949995194,Mr. Abu Taher Mondal,National People's Party,Meghalaya
https://www.india.gov.in/directory/whos-who/mla/mr-brightstarwell-marbaniang-171383949998641,Mr. Brightstarwell Marbaniang,Voice of the People Party,Meghalaya
https://www.india.gov.in/directory/whos-who/mla/dr-celestine-lyngdoh-171383950049286,Dr. Celestine Lyngdoh,National People's Party,Meghalaya
https://www.india.gov.in/directory/whos-who/mla/mr-comingone-ymbon-171383950011154,Mr. Comingone Ymbon,National People's Party,Meghalaya
https://www.india.gov.in/directory/whos-who/mla/mr-ian-botham-k-sangma-171383950054746,Mr. Ian Botham K. Sangma,National People's Party,Meghalaya
https://www.india.gov.in/directory/whos-who/mla/mr-charles-pyngrope-171383950034969,Mr. Charles Pyngrope,All India Trinamool Congress,Meghalaya
https://www.india.gov.in/directory/whos-who/mla/mr-kartush-r-marak-171383950052141,Mr. Kartush R. Marak,Independent,Meghalaya
https://www.india.gov.in/directory/whos-who/mla/mr-kyrmen-shylla-171383950068632,Mr. Kyrmen Shylla,United Democratic Party,Meghalaya
https://www.india.gov.in/directory/whos-who/mla/mr-gavin-miguel-mylliem-171383950028276,Mr. Gavin Miguel Mylliem,National People's Party,Meghalaya
https://www.india.gov.in/directory/whos-who/mla/mr-balajied-kupar-synrem-171383950001927,Mr. Balajied Kupar Synrem,United Democratic Party,Meghalaya
https://www.india.gov.in/directory/whos-who/mla/mr-charles-marngar-171383950025621,Mr. Charles Marngar,National People's Party,Meghalaya
https://www.india.gov.in/directory/whos-who/mla/mr-conrad-k-sangma-171383950005453,Mr. Conrad K. Sangma,National People's Party,Meghalaya
https://www.india.gov.in/directory/whos-who/mla/mr-brening-a-sangma-171383950019129,Mr. Brening A. Sangma,National People's Party,Meghalaya
https://www.india.gov.in/directory/whos-who/mla/mr-paul-lyngdoh-171383950165845,Mr. Paul Lyngdoh,United Democratic Party,Meghalaya
https://www.india.gov.in/directory/whos-who/mla/mrs-miani-d-shira-171383950099230,Mrs. Miani D. Shira,All India Trinamool Congress,Meghalaya
https://www.india.gov.in/directory/whos-who/mla/mr-pius-marwein-171383950126731,Mr. Pius Marwein,United Democratic Party,Meghalaya
https://www.india.gov.in/directory/whos-who/mla/mr-mayralborn-syiem-171383950084422,Mr. Mayralborn Syiem,United Democratic Party,Meghalaya
https://www.india.gov.in/directory/whos-who/mla/mr-ronnie-v-lyngdoh-171383950152640,Mr. Ronnie V. Lyngdoh,National People's Party,Meghalaya
https://www.india.gov.in/directory/whos-who/mla/mr-renikton-lyngdoh-tongkhar-171383950147590,Mr. Renikton Lyngdoh Tongkhar,United Democratic Party,Meghalaya
https://www.india.gov.in/directory/whos-who/mla/mr-remington-gabil-momin-171383950144845,Mr. Remington Gabil Momin,Independent,Meghalaya
https://www.india.gov.in/directory/whos-who/mla/mr-sosthenes-sohtun-171383950168169,Mr. Sosthenes Sohtun,National People's Party,Meghalaya
https://www.india.gov.in/directory/whos-who/mla/mr-sanjay-a-sangma-171383950141930,Mr. Sanjay A. Sangma,National People's Party,Meghalaya
https://www.india.gov.in/directory/whos-who/mla/shri-synshar-kupar-roy-lyngdoh-thabah-171383950120700,Shri Synshar Kupar Roy Lyngdoh Thabah,United Democratic Party,Meghalaya
https://www.india.gov.in/directory/whos-who/mla/mr-rupa-m-marak-171383950132903,Mr. Rupa M. Marak,All India Trinamool Congress,Meghalaya
https://www.india.gov.in/directory/whos-who/mla/mr-sanbor-shullai-171383950124006,Mr. Sanbor Shullai,Bharatiya Janata Party,Meghalaya
https://www.india.gov.in/directory/whos-who/mla/mr-sniawbhalang-dhar-171383950150005,Mr. Sniawbhalang Dhar,National People's Party,Meghalaya
https://www.india.gov.in/directory/whos-who/mla/mr-rupert-momin-171383950111773,Mr. Rupert Momin,National People's Party,Meghalaya
https://www.india.gov.in/directory/whos-who/mla/mr-subir-marak-171383950170624,Mr. Subir Marak,National People's Party,Meghalaya
https://www.india.gov.in/directory/whos-who/mla/smt-santa-mary-shylla-171383950114729,Smt. Santa Mary Shylla,National People's Party,Meghalaya
https://www.india.gov.in/directory/whos-who/mla/mr-timothy-d-shira-171383950173569,Mr. Timothy D. Shira,National People's Party,Meghalaya
https://www.india.gov.in/directory/whos-who/mla/mr-sengchim-n-sangma-171383950159042,Mr. Sengchim N. Sangma,National People's Party,Meghalaya
https://www.india.gov.in/directory/whos-who/mla/mr-shakliar-warjri-171383950155816,Mr. Shakliar Warjri,Hills State People's Democratic Party,Meghalaya
https://www.india.gov.in/directory/whos-who/mla/mr-thomas-a-sangma-171383950161456,Mr. Thomas A Sangma,National People's Party,Meghalaya
https://www.india.gov.in/directory/whos-who/mla/mr-wailadmiki-shylla-171383950180652,Mr. Wailadmiki Shylla,National People's Party,Meghalaya
https://www.india.gov.in/directory/whos-who/mla/pu-tbc-lalvenchhunga-171390544511508,Pu TBC. Lalvenchhunga,Zoram Peoples Movement,Mizoram
https://www.india.gov.in/directory/whos-who/mla/pu-v-malsawmtluanga-171390544516778,Pu V. Malsawmtluanga,Zoram Peoples Movement,Mizoram
https://www.india.gov.in/directory/whos-who/mla/dr-vanlalthlana-171390544480741,Dr. Vanlalthlana,Zoram Peoples Movement,Mizoram
https://www.india.gov.in/directory/whos-who/mla/pu-w-chhuanawma-171390544523561,Pu W. Chhuanawma,Zoram Peoples Movement,Mizoram
https://www.india.gov.in/directory/whos-who/mla/pu-b-lalchhanzova-171383950203966,Pu B. Lalchhanzova,Zoram Peoples Movement,Mizoram
https://www.india.gov.in/directory/whos-who/mla/pi-baryl-vanneihsangi-171383950194328,Pi Baryl Vanneihsangi,Zoram Peoples Movement,Mizoram
https://www.india.gov.in/directory/whos-who/mla/lt-col-clement-lalhmingthanga-171383950210809,Lt. Col. Clement Lalhmingthanga,Zoram Peoples Movement,Mizoram
https://www.india.gov.in/directory/whos-who/mla/pu-c-ngunlianchunga-171383950187295,Pu C. Ngunlianchunga,Indian National Congress,Mizoram
https://www.india.gov.in/directory/whos-who/mla/pu-h-ginzalala-171383950213885,Pu H. Ginzalala,Zoram Peoples Movement,Mizoram
https://www.india.gov.in/directory/whos-who/mla/pu-jeje-lalpekhlua-171383950231318,Pu Jeje Lalpekhlua,Zoram Peoples Movement,Mizoram
https://www.india.gov.in/directory/whos-who/mla/pu-f-rodingliana-171383950177136,Pu F. Rodingliana,Zoram Peoples Movement,Mizoram
https://www.india.gov.in/directory/whos-who/mla/dr-k-beichhua-171383950183518,Dr. K. Beichhua,Bhartiya Janata Party,Mizoram
https://www.india.gov.in/directory/whos-who/mla/pu-c-lalsawivunga-171383950216450,Pu C. Lalsawivunga,Zoram Peoples Movement,Mizoram
https://www.india.gov.in/directory/whos-who/mla/pu-lalfamkima-171383950239393,Pu Lalfamkima,Zoram Peoples Movement,Mizoram
https://www.india.gov.in/directory/whos-who/mla/pu-lalbiakzama-171383950219786,Pu Lalbiakzama,Zoram Peoples Movement,Mizoram
https://www.india.gov.in/directory/whos-who/mla/pu-k-laldawngliana-171383950225276,Pu K. Laldawngliana,Mizo National Front,Mizoram
https://www.india.gov.in/directory/whos-who/mla/pu-h-lalzirliana-171383950197815,Pu H. Lalzirliana,Mizo National Front,Mizoram
https://www.india.gov.in/directory/whos-who/mla/pu-k-hrahmo-171383950190571,Pu K. Hrahmo,Bhartiya Janata Party,Mizoram
https://www.india.gov.in/directory/whos-who/mla/pu-lalchhuanthanga-171383950228302,Pu Lalchhuanthanga,Zoram Peoples Movement,Mizoram
https://www.india.gov.in/directory/whos-who/mla/pu-lalnghinglova-hmar-171383950236207,Pu Lalnghinglova Hmar,Zoram Peoples Movement,Mizoram
https://www.india.gov.in/directory/whos-who/mla/pu-lalchhandama-ralte-171383950222862,Pu Lalchhandama Ralte,Mizo National Front,Mizoram
https://www.india.gov.in/directory/whos-who/mla/mr-keisham-meghachandra-singh-171377557309020,Mr. KEISHAM MEGHACHANDRA SINGH,INDIAN NATIONAL CONGRESS,Manipur
https://www.india.gov.in/directory/whos-who/mla/mrs-kimneo-haokip-hangshing-171377557361739,Mrs. KIMNEO HAOKIP HANGSHING,KUKI PEOPLE'S ALLIANCE,Manipur
https://www.india.gov.in/directory/whos-who/mla/mr-heikham-dingo-singh-171377557347382,Mr. HEIKHAM DINGO SINGH,BHARATIYA JANATA PARTY,Manipur
https://www.india.gov.in/directory/whos-who/mla/mr-khumukcham-joykisan-singh-171377557300103,Mr. KHUMUKCHAM JOYKISAN SINGH,BHARATIYA JANATA PARTY,Manipur
https://www.india.gov.in/directory/whos-who/mla/mr-letzamang-haokip-171377557372389,Mr. LETZAMANG HAOKIP,BHARATIYA JANATA PARTY,Manipur
https://www.india.gov.in/directory/whos-who/mla/mr-khwairakpam-raghumani-singh-171377557365386,Mr. KHWAIRAKPAM RAGHUMANI SINGH,BHARATIYA JANATA PARTY,Manipur
https://www.india.gov.in/directory/whos-who/mla/mr-khashim-vashum-171377557343324,Mr. KHASHIM VASHUM,Naga Peoples Front,Manipur
https://www.india.gov.in/directory/whos-who/mla/mr-leishiyo-keishing-171377557323036,Mr. LEISHIYO KEISHING,Naga Peoples Front,Manipur
https://www.india.gov.in/directory/whos-who/mla/mr-letpao-haokip-171377557329498,Mr. LETPAO HAOKIP,BHARATIYA JANATA PARTY,Manipur
https://www.india.gov.in/directory/whos-who/mla/mr-kongkham-robindro-singh-171377557316975,Mr. KONGKHAM ROBINDRO SINGH,BHARATIYA JANATA PARTY,Manipur
https://www.india.gov.in/directory/whos-who/mla/mr-lourembam-rameshwor-meetei-171377557358353,Mr. LOUREMBAM RAMESHWOR MEETEI,BHARATIYA JANATA PARTY,Manipur
https://www.india.gov.in/directory/whos-who/mla/mr-leishangthem-susindro-meitei-171377557354606,Mr. LEISHANGTHEM SUSINDRO MEITEI,BHARATIYA JANATA PARTY,Manipur
https://www.india.gov.in/directory/whos-who/mla/mr-lm-khaute-171377557391274,Mr. LM. KHAUTE,BHARATIYA JANATA PARTY,Manipur
https://www.india.gov.in/directory/whos-who/mla/mr-nishikant-sapam-171377557378220,Mr. NISHIKANT SAPAM,Independent,Manipur
https://www.india.gov.in/directory/whos-who/mla/mr-losii-dikho-171377557368952,Mr. LOSII DIKHO,Naga Peoples Front,Manipur
https://www.india.gov.in/directory/whos-who/mla/mr-md-achab-uddin-171377557409278,Mr. MD. ACHAB UDDIN,BHARATIYA JANATA PARTY,Manipur
https://www.india.gov.in/directory/whos-who/mla/mrs-nemcha-kipgen-171377557419357,Mrs. NEMCHA KIPGEN,BHARATIYA JANATA PARTY,Manipur
https://www.india.gov.in/directory/whos-who/mla/mr-mayanglambam-rameshwar-singh-171377557375314,Mr. MAYANGLAMBAM RAMESHWAR SINGH,National People's Party,Manipur
https://www.india.gov.in/directory/whos-who/mla/mr-nongthombam-biren-singh-171377557422533,Mr. NONGTHOMBAM BIREN SINGH,BHARATIYA JANATA PARTY,Manipur
https://www.india.gov.in/directory/whos-who/mla/mr-okram-ibobi-singh-171377557397055,Mr. OKRAM IBOBI SINGH,INDIAN NATIONAL CONGRESS,Manipur
https://www.india.gov.in/directory/whos-who/mla/mr-ngursanglur-sanate-171377557381767,Mr. NGURSANGLUR SANATE,BHARATIYA JANATA PARTY,Manipur
https://www.india.gov.in/directory/whos-who/mla/mr-mohd-abdul-nasir-171377557412224,Mr. MOHD ABDUL NASIR,JANATA DAL (UNITED),Manipur
https://www.india.gov.in/directory/whos-who/mla/mr-paolienlal-haokip-171377557400141,Mr. PAOLIENLAL HAOKIP,BHARATIYA JANATA PARTY,Manipur
https://www.india.gov.in/directory/whos-who/mla/mr-paonam-brojen-singh-171377557403758,Mr. PAONAM BROJEN SINGH,BHARATIYA JANATA PARTY,Manipur
https://www.india.gov.in/directory/whos-who/mla/mr-sapam-kunjakeswor-keba-171377557384752,Mr. SAPAM KUNJAKESWOR (KEBA),BHARATIYA JANATA PARTY,Manipur
https://www.india.gov.in/directory/whos-who/mla/mr-sorokhaibam-rajen-singh-171377557434546,Mr. SOROKHAIBAM RAJEN SINGH,BHARATIYA JANATA PARTY,Manipur
https://www.india.gov.in/directory/whos-who/mla/dr-sapam-ranjan-singh-171377557277461,Dr. SAPAM RANJAN SINGH,BHARATIYA JANATA PARTY,Manipur
https://www.india.gov.in/directory/whos-who/mla/mr-rk-imo-singh-171377557406343,Mr. R.K. IMO SINGH,BHARATIYA JANATA PARTY,Manipur
https://www.india.gov.in/directory/whos-who/mla/dr-radheshyam-yumnam-171377557274525,Dr. RADHESHYAM YUMNAM,BHARATIYA JANATA PARTY,Manipur
https://www.india.gov.in/directory/whos-who/mla/mr-ram-muivah-171377557415720,Mr. RAM MUIVAH,Naga Peoples Front,Manipur
https://www.india.gov.in/directory/whos-who/mla/mrs-sagolsem-kebi-devi-171377557425629,Mrs. SAGOLSEM KEBI DEVI,BHARATIYA JANATA PARTY,Manipur
https://www.india.gov.in/directory/whos-who/mla/mr-sanasam-premchandra-singh-171377557394290,Mr. SANASAM PREMCHANDRA SINGH,BHARATIYA JANATA PARTY,Manipur
https://www.india.gov.in/directory/whos-who/mla/mr-surjakumar-okram-171377557431801,Mr. SURJAKUMAR OKRAM,INDIAN NATIONAL CONGRESS,Manipur
https://www.india.gov.in/directory/whos-who/mla/mr-thangjam-arunkumar-171377557440306,Mr. THANGJAM ARUNKUMAR,BHARATIYA JANATA PARTY,Manipur
https://www.india.gov.in/directory/whos-who/mla/mr-thokchom-radheshyam-singh-171377557443673,Mr. THOKCHOM RADHESHYAM SINGH,BHARATIYA JANATA PARTY,Manipur
https://www.india.gov.in/directory/whos-who/mla/mr-sheikh-noorul-hassan-171377557387688,Mr. SHEIKH NOORUL HASSAN,National People's Party,Manipur
https://www.india.gov.in/directory/whos-who/mla/mrs-ss-olish-171377557428524,Mrs. SS. OLISH,BHARATIYA JANATA PARTY,Manipur
https://www.india.gov.in/directory/whos-who/mla/mr-thongam-biswajit-singh-171377557446608,Mr. THONGAM BISWAJIT SINGH,BHARATIYA JANATA PARTY,Manipur
https://www.india.gov.in/directory/whos-who/mla/mr-thokchom-lokeshwar-singh-171377557437030,Mr. THOKCHOM LOKESHWAR SINGH,INDIAN NATIONAL CONGRESS,Manipur
https://www.india.gov.in/directory/whos-who/mla/mr-thounaojam-basanta-kumar-singh-171377557464482,Mr. THOUNAOJAM BASANTA KUMAR SINGH,BHARATIYA JANATA PARTY,Manipur
https://www.india.gov.in/directory/whos-who/mla/mr-tongbram-robindro-singh-171377557449173,Mr. TONGBRAM ROBINDRO SINGH,BHARATIYA JANATA PARTY,Manipur
https://www.india.gov.in/directory/whos-who/mla/dr-usham-deben-singh-171383949966210,Dr. USHAM DEBEN SINGH,BHARATIYA JANATA PARTY,Manipur
https://www.india.gov.in/directory/whos-who/mla/shri-s-kiusumew-yimchunger-171390544662011,Shri S. Kiusumew Yimchunger,Naga Peoples's Front (NPF),Nagaland
https://www.india.gov.in/directory/whos-who/mla/shri-tongpang-ozukum-171390544669946,Shri Tongpang Ozukum,Naga Peoples's Front (NPF),Nagaland
https://www.india.gov.in/directory/whos-who/mla/shri-t-n-mannen-171390544689232,Shri T. N. Mannen,Naga Peoples's Front (NPF),Nagaland
https://www.india.gov.in/directory/whos-who/mla/er-picto-shohe-171390544657513,Er. Picto Shohe,Naga Peoples's Front (NPF),Nagaland
https://www.india.gov.in/directory/whos-who/mla/shri-y-mhonbemo-humtsoe-171390544753102,Shri Y. Mhonbemo Humtsoe,Naga Peoples's Front (NPF),Nagaland
https://www.india.gov.in/directory/whos-who/mla/shri-t-r-zeliang-171390544681919,Shri T. R. Zeliang,Naga Peoples's Front (NPF),Nagaland
https://www.india.gov.in/directory/whos-who/mla/shri-y-lima-onen-chang-171390544734738,Shri Y. Lima Onen Chang,Republican Party of India (Athawale),Nagaland
https://www.india.gov.in/directory/whos-who/mla/shri-temjen-imna-along-171390544698830,Shri Temjen Imna Along,Bharatiya Janata Party,Nagaland
https://www.india.gov.in/directory/whos-who/mla/shri-yanthungo-patton-171390544790523,Shri Yanthungo Patton,Bharatiya Janata Party,Nagaland
https://www.india.gov.in/directory/whos-who/mla/shri-wangpang-konyak-171390544692518,Shri Wangpang Konyak,Naga Peoples's Front (NPF),Nagaland
https://www.india.gov.in/directory/whos-who/mla/shri-temjenmenba-171390544678041,Shri Temjenmenba,Naga Peoples's Front (NPF),Nagaland
https://www.india.gov.in/directory/whos-who/mla/shri-w-chingang-konyak-171390544748123,Shri W. Chingang Konyak,Naga Peoples's Front (NPF),Nagaland
https://www.india.gov.in/directory/whos-who/mla/shri-y-mankhao-konyak-171390544722906,Shri Y. Mankhao Konyak,Naga Peoples's Front (NPF),Nagaland
https://www.india.gov.in/directory/whos-who/mla/dr-tseilhoutuo-rhutso-171390544727133,Dr. Tseilhoutuo Rhutso,National People's Party (NPP),Nagaland
https://www.india.gov.in/directory/whos-who/mla/shri-zhaleo-rio-171390544769533,Shri Zhaleo Rio,Naga Peoples's Front (NPF),Nagaland
https://www.india.gov.in/directory/whos-who/mla/shri-z-nyusietho-nyuthe-171390544804459,Shri Z. Nyusietho Nyuthe,Naga Peoples's Front (NPF),Nagaland
https://www.india.gov.in/directory/whos-who/mla/shri-dhruba-charan-sahoo-171397006183660,Shri Dhruba Charan Sahoo,Biju Janata Dal,Odisha
https://www.india.gov.in/directory/whos-who/mla/shri-dusmanta-kumar-swain-171397006178731,Shri Dusmanta Kumar Swain,Bharatiya Janata Party,Odisha
https://www.india.gov.in/directory/whos-who/mla/shri-ganeswar-behera-171397006206583,Shri Ganeswar Behera,Biju Janata Dal,Odisha
https://www.india.gov.in/directory/whos-who/mla/dr-fakir-mohan-naik-171397006193248,Dr. Fakir Mohan Naik,Bharatiya Janata Party,Odisha
https://www.india.gov.in/directory/whos-who/mla/shri-goutam-buddha-das-171397006210891,Shri Goutam Buddha Das,Biju Janata Dal,Odisha
https://www.india.gov.in/directory/whos-who/mla/shri-gobinda-chandra-das-171397006216702,Shri Gobinda Chandra Das,Bharatiya Janata Party,Odisha
https://www.india.gov.in/directory/whos-who/mla/shri-ganesh-ram-singhkhuntia-171397006234195,Shri Ganesh Ram Singhkhuntia,Bharatiya Janata Party,Odisha
https://www.india.gov.in/directory/whos-who/mla/shri-madhab-dhada-171397006302764,Shri Madhab Dhada,Biju Janata Dal,Odisha
https://www.india.gov.in/directory/whos-who/mla/shri-gouri-shankar-majhi-171397006203678,Shri Gouri Shankar Majhi,Bharatiya Janata Party,Odisha
https://www.india.gov.in/directory/whos-who/mla/shri-kundala-anil-kumar-171397006249995,Shri Kundala Anil Kumar,Bharatiya Janata Party,Odisha
https://www.india.gov.in/directory/whos-who/mla/shri-himanshu-sekhar-sahoo-171397006188379,Shri Himanshu Sekhar Sahoo,Independent,Odisha
https://www.india.gov.in/directory/whos-who/mla/shri-jay-dholakia-171397006534479,Shri Jay Dholakia,Bharatiya Janata Party,Odisha
https://www.india.gov.in/directory/whos-who/mla/shri-laxman-bag-171397006253201,Shri Laxman Bag,Bharatiya Janata Party,Odisha
https://www.india.gov.in/directory/whos-who/mla/shri-jayanarayan-mishra-171397006227342,Shri Jayanarayan Mishra,Bharatiya Janata Party,Odisha
https://www.india.gov.in/directory/whos-who/mla/shri-gokulananda-mallik-171397006201173,Shri Gokulananda Mallik,Bharatiya Janata Party,Odisha
https://www.india.gov.in/directory/whos-who/mla/shri-laxman-munda-171397006280272,Shri Laxman Munda,Communist Party of India(Marxist),Odisha
https://www.india.gov.in/directory/whos-who/mla/shri-jalen-naik-171397006197526,Shri Jalen Naik,Bharatiya Janata Party,Odisha
https://www.india.gov.in/directory/whos-who/mla/shri-jogesh-kumar-singh-171397006243422,Shri Jogesh Kumar Singh,Biju Janata Dal,Odisha
https://www.india.gov.in/directory/whos-who/mla/shri-kanhai-charan-danga-171397006239615,Shri Kanhai Charan Danga,Bharatiya Janata Party,Odisha
https://www.india.gov.in/directory/whos-who/mla/shri-manas-kumar-dutta-171397006292815,Shri Manas Kumar Dutta,Bharatiya Janata Party,Odisha
https://www.india.gov.in/directory/whos-who/mla/shri-kalikesh-narayan-singh-deo-171397006213687,Shri Kalikesh Narayan Singh Deo,Biju Janata Dal,Odisha
https://www.india.gov.in/directory/whos-who/mla/dr-krushna-chandra-mahapatra-171397006246638,Dr. Krushna Chandra Mahapatra,Bharatiya Janata Party,Odisha
https://www.india.gov.in/directory/whos-who/mla/shri-krushna-chandra-nayak-171397006152772,Shri Krushna Chandra Nayak,Bharatiya Janata Party,Odisha
https://www.india.gov.in/directory/whos-who/mla/shri-kadraka-appalaswamy-171397006230909,Shri Kadraka Appalaswamy,Indian National Congress,Odisha
https://www.india.gov.in/directory/whos-who/mla/shri-krushna-chandra-patra-171397006223916,Shri Krushna Chandra Patra,Bharatiya Janata Party,Odisha
https://www.india.gov.in/directory/whos-who/mla/shri-irasis-acharya-171397006220680,Shri Irasis Acharya,Bharatiya Janata Party,Odisha
https://www.india.gov.in/directory/whos-who/mla/pu-lalramliana-papuia-171383950245354,Pu Lalramliana Papuia,Zoram Peoples Movement,Mizoram
https://www.india.gov.in/directory/whos-who/mla/pu-lalduhoma-171383950233672,Pu Lalduhoma,Zoram Peoples Movement,Mizoram
https://www.india.gov.in/directory/whos-who/mla/pu-k-sapdanga-171383950207192,Pu K. Sapdanga,Zoram Peoples Movement,Mizoram
https://www.india.gov.in/directory/whos-who/mla/pu-lalmuanpuia-punte-171383950242889,Pu Lalmuanpuia Punte,Zoram Peoples Movement,Mizoram
