position tittle,NAME,PARTY,text-xs,,,,,,,,,,,flex href,leading-5,text-sm,text-xs,flex href,leading-6,text-sm,flex href
Members of Legislative Assembly (MLAs),Shri Sarada Prasad Padhan,Independent,Odisha,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-sarada-prasad-padhan-171397006507308,Shri Sarada Prasad Padhan,Independent,Odisha,https://www.india.gov.in/directory/whos-who/mla/shri-sarada-prasad-padhan-171397006507309,Shri Sarada Prasad Padhan,Independent,https://www.india.gov.in/directory/whos-who/mla/shri-sarada-prasad-padhan-171397006507309
Members of Legislative Assembly (MLAs),Shri Sanjib Kumar Mallick,Biju Janata Dal,Odisha,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-sanjib-kumar-mallick-171397006438840,Shri Sanjib Kumar Mallick,Biju Janata Dal,Odisha,https://www.india.gov.in/directory/whos-who/mla/shri-sanjib-kumar-mallick-171397006438841,Shri Sanjib Kumar Mallick,Biju Janata Dal,https://www.india.gov.in/directory/whos-who/mla/shri-sanjib-kumar-mallick-171397006438841
Members of Legislative Assembly (MLAs),Shri Rohit Joseph Tirkey,Biju Janata Dal,Odisha,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-rohit-joseph-tirkey-171397006432407,Shri Rohit Joseph Tirkey,Biju Janata Dal,Odisha,https://www.india.gov.in/directory/whos-who/mla/shri-rohit-joseph-tirkey-171397006432408,Shri Rohit Joseph Tirkey,Biju Janata Dal,https://www.india.gov.in/directory/whos-who/mla/shri-rohit-joseph-tirkey-171397006432408
Members of Legislative Assembly (MLAs),Shri Santosh Khatua,Bharatiya Janata Party,Odisha,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-santosh-khatua-171397006474446,Shri Santosh Khatua,Bharatiya Janata Party,Odisha,https://www.india.gov.in/directory/whos-who/mla/shri-santosh-khatua-171397006474447,Shri Santosh Khatua,Bharatiya Janata Party,https://www.india.gov.in/directory/whos-who/mla/shri-santosh-khatua-171397006474447
Members of Legislative Assembly (MLAs),Shri Rupu Bhatra,Bharatiya Janata Party,Odisha,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-rupu-bhatra-171397006454870,Shri Rupu Bhatra,Bharatiya Janata Party,Odisha,https://www.india.gov.in/directory/whos-who/mla/shri-rupu-bhatra-171397006454871,Shri Rupu Bhatra,Bharatiya Janata Party,https://www.india.gov.in/directory/whos-who/mla/shri-rupu-bhatra-171397006454871
Members of Legislative Assembly (MLAs),Shri Sanat Kumar Gartia,Bharatiya Janata Party,Odisha,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-sanat-kumar-gartia-171397006478234,Shri Sanat Kumar Gartia,Bharatiya Janata Party,Odisha,https://www.india.gov.in/directory/whos-who/mla/shri-sanat-kumar-gartia-171397006478235,Shri Sanat Kumar Gartia,Bharatiya Janata Party,https://www.india.gov.in/directory/whos-who/mla/shri-sanat-kumar-gartia-171397006478235
Members of Legislative Assembly (MLAs),Shri Sanatan Mahakud,Biju Janata Dal,Odisha,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-sanatan-mahakud-171397006429532,Shri Sanatan Mahakud,Biju Janata Dal,Odisha,https://www.india.gov.in/directory/whos-who/mla/shri-sanatan-mahakud-171397006429533,Shri Sanatan Mahakud,Biju Janata Dal,https://www.india.gov.in/directory/whos-who/mla/shri-sanatan-mahakud-171397006429533
Members of Legislative Assembly (MLAs),Shri Sanatana Bijuli,Bharatiya Janata Party,Odisha,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-sanatana-bijuli-171397006405988,Shri Sanatana Bijuli,Bharatiya Janata Party,Odisha,https://www.india.gov.in/directory/whos-who/mla/shri-sanatana-bijuli-171397006405989,Shri Sanatana Bijuli,Bharatiya Janata Party,https://www.india.gov.in/directory/whos-who/mla/shri-sanatana-bijuli-171397006405989
Members of Legislative Assembly (MLAs),Shri Saroj Kumar Pradhan,Bharatiya Janata Party,Odisha,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-saroj-kumar-pradhan-171397006487942,Shri Saroj Kumar Pradhan,Bharatiya Janata Party,Odisha,https://www.india.gov.in/directory/whos-who/mla/shri-saroj-kumar-pradhan-171397006487943,Shri Saroj Kumar Pradhan,Bharatiya Janata Party,https://www.india.gov.in/directory/whos-who/mla/shri-saroj-kumar-pradhan-171397006487943
Members of Legislative Assembly (MLAs),Sardar Balwinder Singh Dhaliwal,Indian National Congress,Punjab,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sardar-balwinder-singh-dhaliwal-171403348368860,Sardar Balwinder Singh Dhaliwal,Indian National Congress,Punjab,https://www.india.gov.in/directory/whos-who/mla/sardar-balwinder-singh-dhaliwal-171403348368861,Sardar Balwinder Singh Dhaliwal,Indian National Congress,https://www.india.gov.in/directory/whos-who/mla/sardar-balwinder-singh-dhaliwal-171403348368861
Members of Legislative Assembly (MLAs),Sardar Barindermeet Singh Pahra,Indian National Congress,Punjab,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sardar-barindermeet-singh-pahra-171403348329496,Sardar Barindermeet Singh Pahra,Indian National Congress,Punjab,https://www.india.gov.in/directory/whos-who/mla/sardar-barindermeet-singh-pahra-171403348329497,Sardar Barindermeet Singh Pahra,Indian National Congress,https://www.india.gov.in/directory/whos-who/mla/sardar-barindermeet-singh-pahra-171403348329497
Members of Legislative Assembly (MLAs),Sh. Balkar Singh Sidhu,Aam Aadmi Party,Punjab,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sh-balkar-singh-sidhu-171403348373609,Sh. Balkar Singh Sidhu,Aam Aadmi Party,Punjab,https://www.india.gov.in/directory/whos-who/mla/sh-balkar-singh-sidhu-171403348373610,Sh. Balkar Singh Sidhu,Aam Aadmi Party,https://www.india.gov.in/directory/whos-who/mla/sh-balkar-singh-sidhu-171403348373610
Members of Legislative Assembly (MLAs),Sh. Bhagwant Mann,Aam Aadmi Party,Punjab,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sh-bhagwant-mann-171403348382065,Sh. Bhagwant Mann,Aam Aadmi Party,Punjab,https://www.india.gov.in/directory/whos-who/mla/sh-bhagwant-mann-171403348382066,Sh. Bhagwant Mann,Aam Aadmi Party,https://www.india.gov.in/directory/whos-who/mla/sh-bhagwant-mann-171403348382066
Members of Legislative Assembly (MLAs),Sardar Dalbir Singh,Aam Aadmi Party,Punjab,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sardar-dalbir-singh-171403348355435,Sardar Dalbir Singh,Aam Aadmi Party,Punjab,https://www.india.gov.in/directory/whos-who/mla/sardar-dalbir-singh-171403348355436,Sardar Dalbir Singh,Aam Aadmi Party,https://www.india.gov.in/directory/whos-who/mla/sardar-dalbir-singh-171403348355436
Members of Legislative Assembly (MLAs),Sh. Dinesh Kumar Chadha,Aam Aadmi Party,Punjab,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sh-dinesh-kumar-chadha-171403348360925,Sh. Dinesh Kumar Chadha,Aam Aadmi Party,Punjab,https://www.india.gov.in/directory/whos-who/mla/sh-dinesh-kumar-chadha-171403348360926,Sh. Dinesh Kumar Chadha,Aam Aadmi Party,https://www.india.gov.in/directory/whos-who/mla/sh-dinesh-kumar-chadha-171403348360926
Members of Legislative Assembly (MLAs),Sardar Daljit Singh Grewal Bhola,Aam Aadmi Party,Punjab,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sardar-daljit-singh-grewal-bhola-171403348376204,Sardar Daljit Singh Grewal Bhola,Aam Aadmi Party,Punjab,https://www.india.gov.in/directory/whos-who/mla/sardar-daljit-singh-grewal-bhola-171403348376205,Sardar Daljit Singh Grewal Bhola,Aam Aadmi Party,https://www.india.gov.in/directory/whos-who/mla/sardar-daljit-singh-grewal-bhola-171403348376205
Members of Legislative Assembly (MLAs),Sardar Devinderjeet Singh Laddi Dhose,Aam Aadmi Party,Punjab,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sardar-devinderjeet-singh-laddi-dhose-171403348342681,Sardar Devinderjeet Singh Laddi Dhose,Aam Aadmi Party,Punjab,https://www.india.gov.in/directory/whos-who/mla/sardar-devinderjeet-singh-laddi-dhose-171403348342682,Sardar Devinderjeet Singh Laddi Dhose,Aam Aadmi Party,https://www.india.gov.in/directory/whos-who/mla/sardar-devinderjeet-singh-laddi-dhose-171403348342682
Members of Legislative Assembly (MLAs),Dr. Charanjit Singh,Aam Aadmi Party,Punjab,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/dr-charanjit-singh-171403348333554,Dr. Charanjit Singh,Aam Aadmi Party,Punjab,https://www.india.gov.in/directory/whos-who/mla/dr-charanjit-singh-171403348333555,Dr. Charanjit Singh,Aam Aadmi Party,https://www.india.gov.in/directory/whos-who/mla/dr-charanjit-singh-171403348333555
Members of Legislative Assembly (MLAs),Sardar Fauja Singh Sarari,Aam Aadmi Party,Punjab,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sardar-fauja-singh-sarari-171403348392475,Sardar Fauja Singh Sarari,Aam Aadmi Party,Punjab,https://www.india.gov.in/directory/whos-who/mla/sardar-fauja-singh-sarari-171403348392476,Sardar Fauja Singh Sarari,Aam Aadmi Party,https://www.india.gov.in/directory/whos-who/mla/sardar-fauja-singh-sarari-171403348392476
Members of Legislative Assembly (MLAs),Shri Gurdeep Singh Randhawa,Aam Aadmi Party,Punjab,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-gurdeep-singh-randhawa-171403348395420,Shri Gurdeep Singh Randhawa,Aam Aadmi Party,Punjab,https://www.india.gov.in/directory/whos-who/mla/shri-gurdeep-singh-randhawa-171403348395421,Shri Gurdeep Singh Randhawa,Aam Aadmi Party,https://www.india.gov.in/directory/whos-who/mla/shri-gurdeep-singh-randhawa-171403348395421
Members of Legislative Assembly (MLAs),Sardar Gurdit Singh,Aam Aadmi Party,Punjab,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sardar-gurdit-singh-171403348403195,Sardar Gurdit Singh,Aam Aadmi Party,Punjab,https://www.india.gov.in/directory/whos-who/mla/sardar-gurdit-singh-171403348403196,Sardar Gurdit Singh,Aam Aadmi Party,https://www.india.gov.in/directory/whos-who/mla/sardar-gurdit-singh-171403348403196
Members of Legislative Assembly (MLAs),Sardar Chetan Singh Jouramajra,Aam Aadmi Party,Punjab,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sardar-chetan-singh-jouramajra-171403348389930,Sardar Chetan Singh Jouramajra,Aam Aadmi Party,Punjab,https://www.india.gov.in/directory/whos-who/mla/sardar-chetan-singh-jouramajra-171403348389931,Sardar Chetan Singh Jouramajra,Aam Aadmi Party,https://www.india.gov.in/directory/whos-who/mla/sardar-chetan-singh-jouramajra-171403348389931
Members of Legislative Assembly (MLAs),Sardar Gurdev Singh Dev Maan,Aam Aadmi Party,Punjab,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sardar-gurdev-singh-dev-maan-171403348411029,Sardar Gurdev Singh Dev Maan,Aam Aadmi Party,Punjab,https://www.india.gov.in/directory/whos-who/mla/sardar-gurdev-singh-dev-maan-171403348411030,Sardar Gurdev Singh Dev Maan,Aam Aadmi Party,https://www.india.gov.in/directory/whos-who/mla/sardar-gurdev-singh-dev-maan-171403348411030
Members of Legislative Assembly (MLAs),Smt. Ganieve Kaur Majithia,Shiromani Akali Dal,Punjab,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/smt-ganieve-kaur-majithia-171403348326080,Smt. Ganieve Kaur Majithia,Shiromani Akali Dal,Punjab,https://www.india.gov.in/directory/whos-who/mla/smt-ganieve-kaur-majithia-171403348326081,Smt. Ganieve Kaur Majithia,Shiromani Akali Dal,https://www.india.gov.in/directory/whos-who/mla/smt-ganieve-kaur-majithia-171403348326081
Members of Legislative Assembly (MLAs),Sardar Gurinder Singh Garry Birring,Aam Aadmi Party,Punjab,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sardar-gurinder-singh-garry-birring-171403348407182,Sardar Gurinder Singh Garry Birring,Aam Aadmi Party,Punjab,https://www.india.gov.in/directory/whos-who/mla/sardar-gurinder-singh-garry-birring-171403348407183,Sardar Gurinder Singh Garry Birring,Aam Aadmi Party,https://www.india.gov.in/directory/whos-who/mla/sardar-gurinder-singh-garry-birring-171403348407183
Members of Legislative Assembly (MLAs),Sh. Gurlal Singh,Aam Aadmi Party,Punjab,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sh-gurlal-singh-171403348398436,Sh. Gurlal Singh,Aam Aadmi Party,Punjab,https://www.india.gov.in/directory/whos-who/mla/sh-gurlal-singh-171403348398437,Sh. Gurlal Singh,Aam Aadmi Party,https://www.india.gov.in/directory/whos-who/mla/sh-gurlal-singh-171403348398437
Members of Legislative Assembly (MLAs),Sardar Gurpreet Singh Banawali,Aam Aadmi Party,Punjab,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sardar-gurpreet-singh-banawali-171403348421329,Sardar Gurpreet Singh Banawali,Aam Aadmi Party,Punjab,https://www.india.gov.in/directory/whos-who/mla/sardar-gurpreet-singh-banawali-171403348421330,Sardar Gurpreet Singh Banawali,Aam Aadmi Party,https://www.india.gov.in/directory/whos-who/mla/sardar-gurpreet-singh-banawali-171403348421330
Members of Legislative Assembly (MLAs),Shri Hardeep Singh Dimpy Dhillon,Aam Aadmi Party,Punjab,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/shri-hardeep-singh-dimpy-dhillon-171403348413694,Shri Hardeep Singh Dimpy Dhillon,Aam Aadmi Party,Punjab,https://www.india.gov.in/directory/whos-who/mla/shri-hardeep-singh-dimpy-dhillon-171403348413695,Shri Hardeep Singh Dimpy Dhillon,Aam Aadmi Party,https://www.india.gov.in/directory/whos-who/mla/shri-hardeep-singh-dimpy-dhillon-171403348413695
Members of Legislative Assembly (MLAs),Sardar Hakam Singh Thekedar,Aam Aadmi Party,Punjab,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sardar-hakam-singh-thekedar-171403348417271,Sardar Hakam Singh Thekedar,Aam Aadmi Party,Punjab,https://www.india.gov.in/directory/whos-who/mla/sardar-hakam-singh-thekedar-171403348417272,Sardar Hakam Singh Thekedar,Aam Aadmi Party,https://www.india.gov.in/directory/whos-who/mla/sardar-hakam-singh-thekedar-171403348417272
Members of Legislative Assembly (MLAs),Sardar Harbhajan Singh E.T.O.,Aam Aadmi Party,Punjab,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sardar-harbhajan-singh-eto-171403348424284,Sardar Harbhajan Singh E.T.O.,Aam Aadmi Party,Punjab,https://www.india.gov.in/directory/whos-who/mla/sardar-harbhajan-singh-eto-171403348424285,Sardar Harbhajan Singh E.T.O.,Aam Aadmi Party,https://www.india.gov.in/directory/whos-who/mla/sardar-harbhajan-singh-eto-171403348424285
Members of Legislative Assembly (MLAs),Sardar Gurmeet Singh Khudian,Aam Aadmi Party,Punjab,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sardar-gurmeet-singh-khudian-171409619712127,Sardar Gurmeet Singh Khudian,Aam Aadmi Party,Punjab,https://www.india.gov.in/directory/whos-who/mla/sardar-gurmeet-singh-khudian-171409619712128,Sardar Gurmeet Singh Khudian,Aam Aadmi Party,https://www.india.gov.in/directory/whos-who/mla/sardar-gurmeet-singh-khudian-171409619712128
Members of Legislative Assembly (MLAs),Sardar Hardev Singh Laddi,Indian National Congress,Punjab,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sardar-hardev-singh-laddi-171409619726043,Sardar Hardev Singh Laddi,Indian National Congress,Punjab,https://www.india.gov.in/directory/whos-who/mla/sardar-hardev-singh-laddi-171409619726044,Sardar Hardev Singh Laddi,Indian National Congress,https://www.india.gov.in/directory/whos-who/mla/sardar-hardev-singh-laddi-171409619726044
Members of Legislative Assembly (MLAs),Sardar Harmit Singh Pathanmajra,Aam Aadmi Party,Punjab,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sardar-harmit-singh-pathanmajra-171409619752933,Sardar Harmit Singh Pathanmajra,Aam Aadmi Party,Punjab,https://www.india.gov.in/directory/whos-who/mla/sardar-harmit-singh-pathanmajra-171409619752934,Sardar Harmit Singh Pathanmajra,Aam Aadmi Party,https://www.india.gov.in/directory/whos-who/mla/sardar-harmit-singh-pathanmajra-171409619752934
Members of Legislative Assembly (MLAs),Sardar Harjot Singh Bains,Aam Aadmi Party,Punjab,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sardar-harjot-singh-bains-171409619738025,Sardar Harjot Singh Bains,Aam Aadmi Party,Punjab,https://www.india.gov.in/directory/whos-who/mla/sardar-harjot-singh-bains-171409619738026,Sardar Harjot Singh Bains,Aam Aadmi Party,https://www.india.gov.in/directory/whos-who/mla/sardar-harjot-singh-bains-171409619738026
Members of Legislative Assembly (MLAs),Sardar Harmeet Singh Sandhu,Aam Aadmi Party,Punjab,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sardar-harmeet-singh-sandhu-171409620257341,Sardar Harmeet Singh Sandhu,Aam Aadmi Party,Punjab,https://www.india.gov.in/directory/whos-who/mla/sardar-harmeet-singh-sandhu-171409620257342,Sardar Harmeet Singh Sandhu,Aam Aadmi Party,https://www.india.gov.in/directory/whos-who/mla/sardar-harmeet-singh-sandhu-171409620257342
Members of Legislative Assembly (MLAs),Rana Inder Partap Singh,Independent,Punjab,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/rana-inder-partap-singh-171409619718509,Rana Inder Partap Singh,Independent,Punjab,https://www.india.gov.in/directory/whos-who/mla/rana-inder-partap-singh-171409619718510,Rana Inder Partap Singh,Independent,https://www.india.gov.in/directory/whos-who/mla/rana-inder-partap-singh-171409619718510
Members of Legislative Assembly (MLAs),Sardar Hardip Singh Mundian,Aam Aadmi Party,Punjab,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sardar-hardip-singh-mundian-171409619758614,Sardar Hardip Singh Mundian,Aam Aadmi Party,Punjab,https://www.india.gov.in/directory/whos-who/mla/sardar-hardip-singh-mundian-171409619758615,Sardar Hardip Singh Mundian,Aam Aadmi Party,https://www.india.gov.in/directory/whos-who/mla/sardar-hardip-singh-mundian-171409619758615
Members of Legislative Assembly (MLAs),Sardar Harpal Singh Cheema,Aam Aadmi Party,Punjab,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sardar-harpal-singh-cheema-171409619743295,Sardar Harpal Singh Cheema,Aam Aadmi Party,Punjab,https://www.india.gov.in/directory/whos-who/mla/sardar-harpal-singh-cheema-171409619743296,Sardar Harpal Singh Cheema,Aam Aadmi Party,https://www.india.gov.in/directory/whos-who/mla/sardar-harpal-singh-cheema-171409619743296
Members of Legislative Assembly (MLAs),Sardar Jagdeep Singh Kaka Brar,Aam Aadmi Party,Punjab,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sardar-jagdeep-singh-kaka-brar-171409619748014,Sardar Jagdeep Singh Kaka Brar,Aam Aadmi Party,Punjab,https://www.india.gov.in/directory/whos-who/mla/sardar-jagdeep-singh-kaka-brar-171409619748015,Sardar Jagdeep Singh Kaka Brar,Aam Aadmi Party,https://www.india.gov.in/directory/whos-who/mla/sardar-jagdeep-singh-kaka-brar-171409619748015
Members of Legislative Assembly (MLAs),Smt. Inderjit Kaur Mann,Aam Aadmi Party,Punjab,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/smt-inderjit-kaur-mann-171409619763583,Smt. Inderjit Kaur Mann,Aam Aadmi Party,Punjab,https://www.india.gov.in/directory/whos-who/mla/smt-inderjit-kaur-mann-171409619763584,Smt. Inderjit Kaur Mann,Aam Aadmi Party,https://www.india.gov.in/directory/whos-who/mla/smt-inderjit-kaur-mann-171409619763584
Members of Legislative Assembly (MLAs),Sh. Jagdeep Kamboj Goldy,Aam Aadmi Party,Punjab,,,,,,,,,,,https://www.india.gov.in/directory/whos-who/mla/sh-jagdeep-kamboj-goldy-171409619785174,Sh. Jagdeep Kamboj Goldy,Aam Aadmi Party,Punjab,https://www.india.gov.in/directory/whos-who/mla/sh-jagdeep-kamboj-goldy-171409619785175,Sh. Jagdeep Kamboj Goldy,Aam Aadmi Party,https://www.india.gov.in/directory/whos-who/mla/sh-jagdeep-kamboj-goldy-171409619785175
